cnt_p,time
1,0.006006
1,0.006176
1,0.006793
1,0.002300
1,0.004762
1,0.002364
1,0.007466
1,0.006302
1,0.002185
1,0.006548
1,0.004225
1,0.006195
1,0.003728
1,0.006491
1,0.006929
1,0.007304
1,0.009039
1,0.002210
1,0.006005
1,0.006462
2,0.019790
2,0.017313
2,0.011710
2,0.017655
2,0.016791
2,0.013324
2,0.013045
2,0.013346
2,0.015110
2,0.017131
2,0.016132
2,0.016241
2,0.016534
2,0.013412
2,0.012546
2,0.017525
2,0.016396
2,0.015331
2,0.015114
2,0.021456
3,0.041802
3,0.031212
3,0.033681
3,0.033742
3,0.031627
3,0.032505
3,0.030159
3,0.030051
3,0.043849
3,0.026734
3,0.042859
3,0.044629
3,0.031798
3,0.041161
3,0.038732
3,0.028021
3,0.029659
3,0.030409
3,0.030719
3,0.029081
4,0.046995
4,0.037644
4,0.038529
4,0.040907
4,0.046814
4,0.045911
4,0.046910
4,0.038953
4,0.043840
4,0.050536
4,0.042883
4,0.041763
4,0.046021
4,0.043866
4,0.038191
4,0.039883
4,0.041310
4,0.036668
4,0.040077
4,0.037255
5,0.057526
5,0.055406
5,0.052313
5,0.056552
5,0.056940
5,0.064389
5,0.051599
5,0.046994
5,0.053406
5,0.052625
5,0.051780
5,0.054051
5,0.053614
5,0.055648
5,0.049673
5,0.058747
5,0.055512
5,0.049935
5,0.050862
5,0.050037
6,0.088665
6,0.070530
6,0.070720
6,0.070067
6,0.071233
6,0.070606
6,0.071686
6,0.064932
6,0.065821
6,0.068069
6,0.069215
6,0.072651
6,0.082268
6,0.070236
6,0.070204
6,0.069157
6,0.068001
6,0.066878
6,0.068710
6,0.071739
7,0.096122
7,0.086729
7,0.085961
7,0.099238
7,0.088115
7,0.092616
7,0.087757
7,0.090767
7,0.091629
7,0.084918
7,0.086895
7,0.087750
7,0.097931
7,0.090041
7,0.090688
7,0.091094
7,0.090881
7,0.090760
7,0.089104
7,0.095417
8,0.123910
8,0.127741
8,0.111211
8,0.111634
8,0.110971
8,0.112767
8,0.104728
8,0.107622
8,0.107633
8,0.123522
8,0.113824
8,0.115276
8,0.110350
8,0.107496
8,0.117923
8,0.113795
8,0.115592
8,0.117666
8,0.112682
8,0.105706
9,0.144006
9,0.140959
9,0.138745
9,0.133034
9,0.152628
9,0.138967
9,0.135245
9,0.129376
