cnt_p,time
1,0.007240
1,0.000554
1,0.002047
1,0.000587
1,0.000775
1,0.002257
1,0.005101
1,0.000549
1,0.004624
1,0.000547
1,0.000544
1,0.000548
1,0.000568
1,0.000532
1,0.000553
1,0.002766
1,0.000538
1,0.000529
1,0.000549
1,0.000549
2,0.004693
2,0.006362
2,0.013809
2,0.008997
2,0.007719
2,0.009362
2,0.008425
2,0.008597
2,0.008767
2,0.004605
2,0.005100
2,0.009804
2,0.004980
2,0.008742
2,0.008164
2,0.009095
2,0.008317
2,0.008277
2,0.009069
2,0.004891
3,0.015784
3,0.012873
3,0.016385
3,0.018030
3,0.013065
3,0.016500
3,0.013510
3,0.016315
3,0.011001
3,0.016512
3,0.015193
3,0.019380
3,0.012756
3,0.014404
3,0.014999
3,0.017805
3,0.018220
3,0.016821
3,0.012335
3,0.011544
4,0.029985
4,0.023102
4,0.020886
4,0.028810
4,0.024464
4,0.025971
4,0.032062
4,0.034641
4,0.028537
4,0.037050
4,0.041113
4,0.038026
4,0.030965
4,0.037012
4,0.043162
4,0.037466
4,0.032115
4,0.044877
4,0.036660
4,0.035103
5,0.044530
5,0.037361
5,0.031018
5,0.030158
5,0.028338
5,0.026907
5,0.025353
5,0.028723
5,0.038183
5,0.029028
5,0.024159
5,0.027635
5,0.025489
5,0.022955
5,0.024787
5,0.025630
5,0.029675
5,0.024379
5,0.030173
5,0.028559
6,0.033657
6,0.032391
6,0.035554
6,0.032944
6,0.031827
6,0.030407
6,0.034802
6,0.031587
6,0.029766
6,0.029982
6,0.027968
6,0.037004
6,0.034234
6,0.030242
6,0.034415
6,0.032170
6,0.030773
6,0.035777
6,0.037644
6,0.048369
7,0.046297
7,0.037725
7,0.040217
7,0.037017
7,0.036803
7,0.035899
7,0.035656
7,0.033719
7,0.035512
7,0.036049
7,0.033694
7,0.044355
7,0.035980
7,0.035594
7,0.035476
7,0.044094
7,0.035962
7,0.039419
7,0.038746
7,0.041672
8,0.047923
8,0.043759
8,0.038964
8,0.043181
8,0.037982
8,0.045916
8,0.042436
8,0.045516
8,0.045590
8,0.057946
8,0.046419
8,0.044012
8,0.039126
8,0.046578
8,0.044550
8,0.047551
8,0.044738
8,0.043032
8,0.039921
8,0.042942
9,0.054410
9,0.050380
9,0.049832
9,0.049271
9,0.045594
9,0.055417
9,0.057365
9,0.055798
9,0.052765
9,0.056169
9,0.047490
9,0.046040
9,0.055129
9,0.045823
9,0.047628
9,0.048554
9,0.052645
9,0.049041
9,0.048164
9,0.059177
10,0.059566
10,0.059109
10,0.058520
10,0.059985
10,0.055321
10,0.061455
10,0.060799
10,0.057669
10,0.057705
10,0.068968
10,0.061180
10,0.060504
10,0.068000
10,0.060899
10,0.054598
10,0.057851
10,0.059227
10,0.059636
10,0.059862
10,0.055176
11,0.070863
11,0.075842
11,0.059899
11,0.067468
11,0.069705
11,0.082467
11,0.067720
11,0.069552
11,0.064814
11,0.066770
11,0.067144
11,0.064156
11,0.064466
11,0.068654
11,0.064145
11,0.063496
11,0.072386
11,0.066197
11,0.263500
11,0.070020
12,0.073050
12,0.075576
12,0.082154
12,0.079094
12,0.075986
12,0.083191
12,0.073854
12,0.077026
12,0.072021
12,0.071077
12,0.074331
12,0.068891
12,0.069161
12,0.080519
12,0.073931
12,0.074315
12,0.078710
12,0.075756
12,0.073522
12,0.072649
13,0.080277
13,0.085309
13,0.082962
13,0.079859
13,0.081064
13,0.083079
13,0.090205
13,0.089658
13,0.084690
13,0.078585
13,0.078747
13,0.087410
13,0.086570
13,0.082209
13,0.090949
13,0.094857
13,0.080814
13,0.073985
