cnt_p,time
1,0.003975
1,0.000933
1,0.000886
1,0.001993
1,0.003111
1,0.005119
1,0.000907
1,0.000932
1,0.000902
1,0.006010
1,0.000889
1,0.002952
1,0.000893
1,0.005944
1,0.000888
1,0.003011
1,0.003604
1,0.000869
1,0.000890
1,0.002955
1,0.003684
1,0.000911
1,0.002820
1,0.004914
1,0.000889
1,0.000902
1,0.000893
1,0.001015
1,0.000937
1,0.002924
1,0.000911
1,0.003927
1,0.000915
1,0.002921
1,0.005762
1,0.000872
1,0.003935
1,0.000887
1,0.004974
1,0.000895
2,0.004015
2,0.003602
2,0.002684
2,0.001827
2,0.003775
2,0.003497
2,0.003795
2,0.002540
2,0.004278
2,0.009790
2,0.002916
2,0.001866
2,0.004330
2,0.003468
2,0.007867
2,0.005846
2,0.007553
2,0.001791
2,0.004509
2,0.002936
2,0.006929
2,0.004477
2,0.001904
2,0.004877
2,0.003760
2,0.002840
2,0.004577
2,0.001791
2,0.003771
2,0.003567
2,0.004911
2,0.009925
2,0.004349
2,0.002826
2,0.002678
2,0.005953
2,0.004901
2,0.002995
2,0.003910
2,0.001812
3,0.006527
3,0.007977
3,0.008440
3,0.026228
3,0.006316
3,0.003742
3,0.008914
3,0.011844
3,0.023873
3,0.005169
3,0.007503
3,0.008887
3,0.006471
3,0.009612
3,0.006538
3,0.008681
3,0.005200
3,0.006834
3,0.005460
3,0.004575
3,0.008097
3,0.004930
3,0.013544
3,0.006680
3,0.006845
3,0.007514
3,0.004909
3,0.006633
3,0.009847
3,0.010761
3,0.007556
3,0.012783
3,0.005271
3,0.007235
3,0.004829
3,0.007456
3,0.010688
3,0.005445
3,0.008886
3,0.017583
4,0.009312
4,0.016049
4,0.015114
4,0.011950
4,0.012441
4,0.010673
4,0.014412
4,0.012093
4,0.012413
4,0.008482
4,0.014368
4,0.032021
4,0.031923
4,0.010900
4,0.009891
4,0.006886
4,0.012197
4,0.009165
4,0.009260
4,0.009572
4,0.004391
4,0.008347
4,0.016607
4,0.007479
4,0.007517
4,0.007750
4,0.017598
4,0.008472
4,0.009463
4,0.007512
4,0.011425
4,0.007996
4,0.019557
4,0.007612
4,0.008412
4,0.007613
4,0.009846
4,0.013872
4,0.028626
4,0.010272
5,0.012765
5,0.017209
5,0.036554
5,0.030252
5,0.030559
5,0.025474
5,0.018168
5,0.008538
5,0.025719
5,0.015034
5,0.020969
5,0.009378
5,0.009256
5,0.010571
5,0.010422
5,0.030514
5,0.025627
5,0.009631
5,0.012237
5,0.045683
5,0.030931
5,0.007742
5,0.010631
5,0.023459
5,0.026688
5,0.018413
5,0.009238
5,0.015432
5,0.026439
5,0.011529
5,0.040587
5,0.025319
5,0.029472
5,0.006993
5,0.024472
5,0.024366
5,0.010046
5,0.009815
5,0.012494
5,0.025393
6,0.012783
6,0.034457
6,0.015018
6,0.031805
6,0.014720
6,0.033337
6,0.011397
6,0.030658
6,0.028254
6,0.012176
6,0.011273
6,0.014672
6,0.024128
6,0.037212
6,0.019145
6,0.034492
6,0.025381
6,0.038351
6,0.021256
6,0.012389
6,0.036218
6,0.011451
6,0.040793
6,0.009595
6,0.012103
6,0.011468
6,0.036388
6,0.011067
6,0.012231
6,0.020665
6,0.020227
6,0.019715
6,0.011930
6,0.010597
6,0.011073
6,0.012473
6,0.011377
6,0.025235
6,0.012457
6,0.015539
7,0.037783
7,0.015067
7,0.040496
7,0.015706
7,0.033479
7,0.041884
7,0.030917
7,0.014854
7,0.014089
7,0.015659
7,0.040156
7,0.019595
7,0.045450
7,0.023593
7,0.020513
7,0.016549
7,0.012493
7,0.028417
7,0.015351
7,0.015099
7,0.051057
7,0.024280
7,0.020116
7,0.013268
7,0.009493
7,0.024250
7,0.026351
7,0.035251
7,0.045335
7,0.012546
7,0.036433
7,0.023327
7,0.029600
7,0.015310
7,0.012627
7,0.038181
7,0.015641
7,0.044353
7,0.035949
7,0.023317
8,0.048109
8,0.015542
8,0.057070
8,0.043110
8,0.027210
8,0.043200
8,0.027576
8,0.035234
8,0.040018
8,0.016346
8,0.048066
8,0.016367
8,0.014369
8,0.023379
8,0.043084
8,0.025196
8,0.031634
8,0.047061
8,0.012444
8,0.056667
8,0.027797
8,0.035218
8,0.012552
8,0.014126
8,0.015370
8,0.013997
8,0.040118
8,0.016306
8,0.035176
8,0.015461
8,0.015356
8,0.017822
8,0.022442
8,0.015028
8,0.045686
8,0.015749
8,0.054413
8,0.053105
8,0.025298
8,0.012524
9,0.039437
9,0.049024
9,0.016641
9,0.043822
9,0.017514
9,0.026680
9,0.043656
9,0.030419
9,0.018613
9,0.043221
9,0.041543
9,0.017457
9,0.016464
9,0.015343
9,0.027320
9,0.032289
9,0.054285
9,0.036527
9,0.012616
9,0.020236
9,0.017177
9,0.031712
9,0.021820
9,0.016237
9,0.050778
9,0.052962
9,0.057694
9,0.056063
9,0.016384
9,0.030790
9,0.018188
9,0.028070
9,0.031107
9,0.032138
9,0.047408
9,0.056545
9,0.012790
9,0.016263
9,0.017143
9,0.015307
10,0.079824
10,0.018545
10,0.054567
10,0.018232
10,0.044871
10,0.019797
10,0.018777
10,0.066820
10,0.048965
10,0.066886
10,0.019000
10,0.049039
10,0.018581
10,0.047291
10,0.020203
10,0.061085
10,0.021130
10,0.018881
10,0.019529
10,0.018986
10,0.052917
10,0.045762
10,0.027539
10,0.046144
10,0.050056
10,0.045957
10,0.051985
10,0.057728
10,0.017451
10,0.019366
10,0.074947
10,0.052959
10,0.021956
10,0.020259
10,0.036212
10,0.041923
10,0.014356
10,0.017671
10,0.020100
10,0.062239
11,0.047149
11,0.021574
11,0.061696
11,0.058515
11,0.020324
11,0.055771
11,0.026882
11,0.020182
11,0.020194
11,0.058810
11,0.018301
11,0.081720
11,0.018218
11,0.061777
11,0.100174
11,0.080030
11,0.018724
11,0.032833
11,0.038978
11,0.062047
11,0.056855
11,0.021310
11,0.048175
11,0.073675
11,0.031527
11,0.055700
11,0.058720
11,0.020452
11,0.017342
11,0.080043
11,0.049165
11,0.031776
11,0.045229
11,0.062256
11,0.020133
11,0.020844
11,0.017876
11,0.049453
11,0.018160
11,0.021090
12,0.075051
12,0.025017
12,0.047214
12,0.023465
12,0.024420
12,0.042895
12,0.022285
12,0.066442
12,0.024320
12,0.065885
12,0.024969
12,0.020462
12,0.022214
12,0.065536
12,0.036348
12,0.067201
12,0.060219
12,0.037322
12,0.020483
12,0.019965
12,0.024350
12,0.049713
12,0.027103
12,0.046799
12,0.078467
12,0.056638
12,0.061771
12,0.030315
12,0.048186
12,0.082618
12,0.039265
12,0.029126
12,0.059494
12,0.024088
12,0.078771
12,0.042631
12,0.023424
12,0.040793
12,0.048399
12,0.021207
13,0.052128
13,0.023075
13,0.073511
13,0.063322
13,0.026477
13,0.044078
13,0.053163
13,0.067120
13,0.071518
13,0.025408
13,0.074441
13,0.028703
13,0.048571
13,0.073987
13,0.026172
13,0.038639
13,0.024362
13,0.069590
13,0.095483
13,0.028751
13,0.046161
13,0.056874
13,0.078456
13,0.047001
13,0.067440
13,0.027481
13,0.036660
13,0.058224
13,0.075629
13,0.080647
13,0.065055
13,0.026089
13,0.024486
13,0.053788
13,0.032650
13,0.063508
13,0.056206
13,0.058596
13,0.053489
13,0.048281
14,0.070396
14,0.037655
14,0.027270
14,0.032211
14,0.067231
14,0.072316
14,0.049023
14,0.080659
14,0.029732
14,0.081594
14,0.026986
14,0.090429
