cnt_p,time
16,0.665709
16,0.616934
16,0.553256
16,0.682952
16,0.652097
16,0.634898
16,0.653419
16,0.598699
16,0.691634
16,0.659487
16,0.617294
16,0.560189
16,0.573835
16,0.614868
16,0.599737
16,0.717822
16,0.615838
16,0.693731
16,0.675340
16,0.651477
16,0.685971
16,0.623497
16,0.623678
16,0.639334
17,0.693949
17,0.739135
17,0.747771
17,0.711621
17,0.673716
17,0.639330
17,0.656430
17,0.745156
17,0.793159
17,0.666777
17,0.732758
17,0.708907
17,0.766559
17,0.754338
17,0.733743
17,0.700868
17,0.625852
17,0.573784
17,0.661808
17,0.687145
17,0.631685
17,0.685485
17,0.733972
17,0.665707
17,0.657310
17,0.746993
17,0.740254
17,0.707759
17,0.648497
17,0.696325
18,0.861677
18,0.763480
18,0.849664
18,0.745852
18,0.860175
18,0.780418
18,0.782625
18,0.773466
18,0.793768
18,0.753321
18,0.800919
18,0.861037
18,0.718502
18,0.843849
18,0.810622
18,0.696581
18,0.875461
18,0.750049
18,0.705752
18,0.752176
18,0.834471
18,0.793312
18,0.806379
18,0.782020
18,0.789627
18,0.732198
18,0.848444
18,0.817266
18,0.841350
18,0.793094
19,0.897791
19,0.885776
19,0.851465
19,0.934574
19,0.751063
19,0.885529
19,0.897082
19,0.829332
19,0.775708
19,0.950070
19,0.899363
19,0.916189
19,0.808604
19,0.798110
19,0.844442
19,0.849515
19,0.954602
19,0.924504
19,0.988338
19,0.832258
19,0.914001
19,0.904864
19,0.927674
19,0.921698
19,0.869839
19,0.853850
19,0.865941
19,0.890525
19,0.821175
19,0.882275
20,0.875245
20,0.848185
20,0.934788
20,0.900131
20,0.968431
20,0.899772
20,0.931333
20,0.956145
20,0.928605
20,1.091542
20,1.030119
20,0.998435
20,0.924278
20,1.054085
20,0.925254
20,1.067588
20,0.826476
20,1.005645
20,0.865016
20,0.942053
20,0.922165
20,0.952609
20,0.932320
20,0.903732
20,0.994615
20,0.921491
20,1.077922
20,0.997114
20,0.926073
20,1.088419
21,1.012047
21,0.996515
21,1.004520
21,1.101184
21,1.026809
21,0.994727
21,1.034619
21,1.051776
21,1.074028
21,0.964293
21,1.070245
21,1.098006
21,1.041071
21,1.029798
21,1.111115
21,1.101518
21,1.004194
21,0.937860
21,1.065695
21,1.079901
21,1.035218
21,1.082920
21,1.158420
21,1.047618
21,1.081934
21,1.046924
21,0.980162
21,1.107342
21,1.066794
21,1.036229
22,1.198732
22,0.986013
22,1.265443
22,1.335354
22,1.323785
22,1.187719
22,1.103500
22,1.032328
22,1.154845
22,1.170490
22,1.012889
22,1.140598
22,1.198230
22,1.117681
22,1.114513
22,1.128723
22,1.247901
22,0.967120
22,1.193795
22,1.194220
22,1.189051
22,1.189815
22,1.096325
22,1.087384
22,1.208930
22,1.166995
22,1.222207
22,1.193531
22,1.164277
22,1.245543
23,1.276995
