cnt_p,time
1,0.017786
1,0.014384
1,0.009810
1,0.010141
1,0.015349
1,0.013996
1,0.016161
1,0.014112
1,0.011102
1,0.011065
1,0.012771
1,0.013702
1,0.012704
1,0.016581
1,0.015003
1,0.011022
1,0.013561
1,0.012393
1,0.013081
1,0.015266
1,0.012332
1,0.014143
1,0.013782
1,0.010050
1,0.015116
1,0.014516
1,0.015041
1,0.018545
1,0.015088
1,0.011550
2,0.027752
2,0.032534
2,0.033598
2,0.031893
2,0.036875
2,0.041307
2,0.046627
2,0.046497
2,0.048949
2,0.056347
2,0.050305
2,0.038497
2,0.044636
2,0.028314
2,0.031361
2,0.030498
2,0.034289
2,0.026842
2,0.035618
2,0.029690
2,0.037162
2,0.032057
2,0.031897
2,0.030541
2,0.032508
2,0.035631
2,0.042864
2,0.032294
2,0.031218
2,0.030352
3,0.055841
3,0.052527
3,0.053091
3,0.053629
3,0.048229
3,0.052793
3,0.045798
3,0.035863
3,0.054363
3,0.051112
3,0.046572
3,0.055059
3,0.060460
3,0.047322
3,0.047238
3,0.058972
3,0.047193
3,0.045098
3,0.051230
3,0.044047
3,0.043955
3,0.047548
3,0.051591
3,0.050199
3,0.047237
3,0.047982
3,0.058647
3,0.051782
3,0.055365
3,0.050496
4,0.071527
4,0.064896
4,0.064764
4,0.068766
4,0.068650
4,0.069936
4,0.073887
4,0.060848
4,0.075423
4,0.087299
4,0.078696
4,0.078751
4,0.078999
4,0.067625
4,0.061531
4,0.066710
4,0.069131
4,0.073636
4,0.075935
4,0.061632
4,0.074083
4,0.069225
4,0.067672
4,0.068686
4,0.075974
4,0.068987
4,0.090560
4,0.074103
4,0.075288
4,0.065517
5,0.104603
5,0.091551
5,0.085818
5,0.093108
5,0.105916
5,0.091726
5,0.099456
5,0.104861
5,0.082134
5,0.098822
5,0.109712
5,0.088952
5,0.085617
5,0.106982
5,0.126651
5,0.104311
5,0.090934
5,0.097744
5,0.100199
5,0.101023
5,0.093013
5,0.096089
5,0.095030
5,0.087316
5,0.095317
5,0.091815
5,0.096783
5,0.109866
5,0.085968
5,0.089618
6,0.142394
6,0.140295
6,0.120524
6,0.127286
6,0.120623
6,0.146657
6,0.119637
6,0.145420
6,0.114923
6,0.127133
6,0.115849
6,0.162456
6,0.132817
6,0.110925
6,0.117364
6,0.118071
6,0.122619
6,0.120318
6,0.121121
6,0.127686
6,0.113574
6,0.098286
6,0.138476
6,0.130546
6,0.134983
6,0.123034
6,0.134398
6,0.134946
6,0.143334
6,0.120104
7,0.159177
7,0.176277
7,0.174002
7,0.184455
7,0.180983
7,0.181112
7,0.182800
7,0.164269
7,0.138301
7,0.158753
7,0.185559
7,0.158319
7,0.158770
7,0.171634
7,0.146427
7,0.191106
7,0.180072
7,0.241248
7,0.189259
7,0.147479
7,0.154328
7,0.148622
7,0.141421
7,0.153747
7,0.144019
7,0.191393
7,0.157483
7,0.158484
7,0.177967
7,0.175164
8,0.220006
8,0.216485
8,0.210422
8,0.213069
8,0.165255
8,0.207562
8,0.176785
8,0.198325
8,0.204677
8,0.209216
8,0.199663
8,0.184290
8,0.187570
8,0.202397
8,0.211045
8,0.199882
8,0.203466
8,0.219091
8,0.203006
8,0.223956
8,0.228811
8,0.197772
8,0.205378
8,0.205101
8,0.185296
8,0.184964
8,0.193334
8,0.189069
8,0.191071
8,0.189712
9,0.248529
9,0.252051
9,0.212334
9,0.286692
9,0.242575
9,0.221429
